trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
501,False,"{'a': 0.06, 'e': 0.04948924033523689}",20,9,19.86101520197878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.06, 'e': 0.04919319392060806}",30,14,24.89754718749814,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.06, 'e': 0.048898918466273256}",20,14,9.759765365790077,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.06, 'e': 0.048606403378284306}",20,0,-12.374252720810919,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
505,False,"{'a': 0.06, 'e': 0.04831563812606648}",25,10,26.60448100607845,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.06, 'e': 0.0480266122420393}",20,11,13.264774727400368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.06, 'e': 0.0477393153212397}",20,16,3.9755588128681385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.06, 'e': 0.04745373702094752}",30,14,30.07208868970899,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.06, 'e': 0.04716986706031311}",30,17,21.984757753153865,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.06, 'e': 0.046887695219987216}",20,16,7.765865068336026,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.06, 'e': 0.046607211341753114}",25,15,17.123594489732874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.06, 'e': 0.04632840532816092}",20,12,13.52736758941128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.06, 'e': 0.046051267142163996}",20,11,6.761853579985753,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.06, 'e': 0.04577578680675773}",20,0,23.71133406968851,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.06, 'e': 0.04550195440462032}",25,8,30.24482848901197,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.06, 'e': 0.04522976007775567}",20,0,30.24634292506262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.06, 'e': 0.044959194027138646}",20,14,8.17062376763391,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.06, 'e': 0.04469024651236219}",20,8,21.710326322188926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.06, 'e': 0.044422907851286754}",20,8,12.405600826516876,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.06, 'e': 0.044157168419691625}",30,18,24.828429307553684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.06, 'e': 0.04389301865092859}",20,8,-7.164452006996341,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
522,False,"{'a': 0.06, 'e': 0.04363044903557745}",35,14,37.449605103045606,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.06, 'e': 0.04336945012110367}",25,9,26.91813534299842,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.06, 'e': 0.04311001251151816}",30,16,24.998658100583803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.06, 'e': 0.042852126867038966}",30,16,27.752199252989083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.06, 'e': 0.042595783903755}",25,7,31.043476542768687,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.06, 'e': 0.04234097439329192}",25,13,10.616756859825626,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.06, 'e': 0.042087689162479854}",20,3,12.041239471588147,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
529,False,"{'a': 0.06, 'e': 0.041835919093023095}",25,1,38.3772190320465,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.06, 'e': 0.04158565512117196}",25,9,7.5279904990070605,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
531,False,"{'a': 0.06, 'e': 0.04133688823739647}",20,12,14.494199255076825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.06, 'e': 0.04108960948606189}",25,17,12.540070003836249,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.06, 'e': 0.0408438099651065}",20,14,10.525467542634432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.06, 'e': 0.040599480825721006}",30,14,3.8583859107734346,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
535,False,"{'a': 0.06, 'e': 0.04035661327202997}",20,11,11.94576530970487,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.06, 'e': 0.04011519856077524}",25,19,-11.902969489924072,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
537,False,"{'a': 0.06, 'e': 0.03987522800100117}",25,15,-3.5156069623511286,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
538,False,"{'a': 0.06, 'e': 0.03963669295374164}",25,9,25.844897147278584,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.06, 'e': 0.039399584831709224}",25,20,11.220426417795988,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.06, 'e': 0.03916389509898592}",30,20,18.923348717364775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.06, 'e': 0.03892961527071587}",20,9,-23.75252466075711,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
542,False,"{'a': 0.06, 'e': 0.03869673691279996}",20,9,5.860887515238926,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.06, 'e': 0.038465251641592195}",25,10,24.117508070825103,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.06, 'e': 0.03823515112359775}",20,9,20.708796660732414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.06, 'e': 0.03800642707517317}",25,7,-8.756843532354779,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
546,False,"{'a': 0.06, 'e': 0.03777907126222799}",20,14,11.942847218269867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.06, 'e': 0.0375530754999284}",25,6,27.364781459985767,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.06, 'e': 0.03732843165240254}",25,13,21.947292573003658,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.06, 'e': 0.03710513163244764}",25,8,22.301059945590477,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.06, 'e': 0.036883167401238884}",25,2,38.55969032330441,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.06, 'e': 0.03666253096803994}",25,15,-14.979229949827168,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
552,False,"{'a': 0.06, 'e': 0.03644321438991541}",30,19,20.798995735462693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.06, 'e': 0.0362252097714448}",25,18,13.181345163399463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.06, 'e': 0.03600850926443827}",20,0,12.147553328105753,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
555,False,"{'a': 0.06, 'e': 0.035793105067654186}",30,14,-21.664423035760493,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
556,False,"{'a': 0.06, 'e': 0.035578989426518215}",30,18,19.78319068533252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.06, 'e': 0.035366154632844114}",25,11,22.96403573817597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.06, 'e': 0.035154593024556355}",20,0,28.91692705706363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.06, 'e': 0.03494429698541419}",35,21,28.551376907895254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.06, 'e': 0.03473525894473747}",25,15,10.598755679641291,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.06, 'e': 0.034527471377134175}",20,12,16.445398730893974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.06, 'e': 0.034320926802229444}",30,20,14.627862690740148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.06, 'e': 0.03411561778439624}",20,0,-46.670016531960925,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
564,False,"{'a': 0.06, 'e': 0.033911536932487774}",20,3,31.168036475352913,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.06, 'e': 0.033708676899571334}",25,0,26.95892647035649,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
566,False,"{'a': 0.06, 'e': 0.03350703038266381}",25,13,21.04584246437075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.06, 'e': 0.033306590122468824}",20,0,32.65960778042814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
568,False,"{'a': 0.06, 'e': 0.033107348903115376}",20,4,20.109860767215636,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.06, 'e': 0.03290929955189803}",25,7,-7.4994984316926105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
570,False,"{'a': 0.06, 'e': 0.03271243493901876}",25,0,30.546459330212166,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
571,False,"{'a': 0.06, 'e': 0.032516747977330236}",30,3,38.25277201541765,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.06, 'e': 0.03232223162208072}",20,12,15.70000897418795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.06, 'e': 0.0321288788706604}",20,16,6.0263437928871,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.06, 'e': 0.031936682762349344}",20,2,26.52545519143425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.06, 'e': 0.03174563637806691}",25,11,21.45577855724829,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.06, 'e': 0.031555732840122606}",20,0,28.14730103384523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
577,False,"{'a': 0.06, 'e': 0.031366965311968566}",25,16,13.915662223595039,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.06, 'e': 0.031179326997953415}",25,15,18.93419847899089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.06, 'e': 0.03099281114307754}",20,16,5.184637473021764,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.06, 'e': 0.03080741103275005}",20,10,19.777930047521128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.06, 'e': 0.030623119992546955}",25,0,33.222436814685445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
582,False,"{'a': 0.06, 'e': 0.030439931387970878}",25,16,16.14435359353235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.06, 'e': 0.030257838624212285}",25,14,19.581014654913503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.06, 'e': 0.03007683514591203}",25,16,18.487225831624695,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.06, 'e': 0.029896914436925312}",30,6,34.52762111385215,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.06, 'e': 0.029718070020087195}",25,14,21.54788459654841,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.06, 'e': 0.029540295456979372}",20,0,25.90441483090078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.06, 'e': 0.029363584347698344}",20,16,6.320266248745539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.06, 'e': 0.0291879303306251}",20,13,12.072552166928624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.06, 'e': 0.029013327082196075}",30,18,23.3161182699748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.06, 'e': 0.028839768316675438}",25,10,28.42616380642747,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.06, 'e': 0.028667247785928898}",30,15,22.84409077406985,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.06, 'e': 0.028495759279198736}",25,0,37.005495487280015,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.06, 'e': 0.028325296622880154}",20,11,16.480928258256686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.06, 'e': 0.02815585368029913}",20,2,16.888180587476043,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.06, 'e': 0.027987424351491437}",25,17,14.792121499796416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.06, 'e': 0.027820002572983053}",20,14,12.380449657579902,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.06, 'e': 0.02765358231757185}",20,0,27.087705356597905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
599,False,"{'a': 0.06, 'e': 0.02748815759411067}",20,13,7.384336093499682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.06, 'e': 0.02732372244729161}",25,12,1.5424246453662476,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
601,False,"{'a': 0.06, 'e': 0.02716027095743161}",30,19,19.0853303925466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.06, 'e': 0.026997797240259393}",20,15,11.414974739094802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.06, 'e': 0.026836295446703597}",20,10,15.791756003879925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.06, 'e': 0.0266757597626822}",20,6,9.530737261829556,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
605,False,"{'a': 0.06, 'e': 0.02651618440889324}",25,17,0.05685391087929115,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
606,False,"{'a': 0.06, 'e': 0.026357563640606766}",30,0,45.081005642377626,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
607,False,"{'a': 0.06, 'e': 0.02619989174745796}",25,10,25.16704524078969,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.06, 'e': 0.026043163053241655}",20,13,12.72657377724357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.06, 'e': 0.025887371915707946}",20,0,33.30886843145708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.06, 'e': 0.025732512726359028}",25,16,16.722589871622525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.06, 'e': 0.025578579910247375}",20,9,17.900930958460098,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.06, 'e': 0.02542556792577499}",20,15,8.058527418942694,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.06, 'e': 0.025273471264493887}",25,6,31.384013626565643,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.06, 'e': 0.025122284450907844}",25,8,29.583838917057935,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.06, 'e': 0.024972002042275256}",30,16,25.265531319515247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.06, 'e': 0.02482261862841316}",20,8,20.465130067669893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.06, 'e': 0.02467412883150253}",20,0,27.723257657782156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
618,False,"{'a': 0.06, 'e': 0.024526527305894653}",20,13,12.979805800077791,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.06, 'e': 0.02437980873791865}",20,4,-6.017945087367207,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
620,False,"{'a': 0.06, 'e': 0.024233967845690232}",20,2,21.148246299354838,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.06, 'e': 0.02408899937892154}",20,4,25.884204577697002,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.06, 'e': 0.023944898118732096}",20,12,17.458369679733412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.06, 'e': 0.023801658877460975}",20,8,21.504848964923195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.06, 'e': 0.023659276498480028}",20,13,10.827299349118837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.06, 'e': 0.023517745856008243}",20,13,11.415760628287673,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.06, 'e': 0.02337706185492718}",20,14,10.149464145418184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.06, 'e': 0.02323721943059762}",30,16,25.729878387869473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.06, 'e': 0.023098213548677197}",25,8,31.761024447533398,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.06, 'e': 0.022960039204939126}",20,8,23.813705211530994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.06, 'e': 0.02282269142509212}",25,15,17.68087960874782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.06, 'e': 0.02268616526460128}",25,12,14.258967977657726,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
632,False,"{'a': 0.06, 'e': 0.022550455808510065}",35,13,37.480627393189394,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.06, 'e': 0.02241555817126341}",20,3,25.61413322613894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.06, 'e': 0.02228146749653181}",30,12,31.02096681141412,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.06, 'e': 0.02214817895703648}",30,21,18.990811799880028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.06, 'e': 0.022015687754375606}",20,0,29.926796912146195,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.06, 'e': 0.021883989118851598}",20,12,15.882027232533485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.06, 'e': 0.021753078309299335}",20,0,26.75656670123246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
639,False,"{'a': 0.06, 'e': 0.02162295061291554}",20,12,15.24017165658407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.06, 'e': 0.0214936013450891}",20,7,7.288984503231257,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.06, 'e': 0.0213650258492324}",20,1,27.83665747590333,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.06, 'e': 0.021237219496613693}",20,14,10.04091050228354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.06, 'e': 0.021110177686190487}",25,16,17.792138849195617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.06, 'e': 0.020983895844443896}",20,12,14.385623871379607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.06, 'e': 0.02085836942521396}",30,12,29.56330031663715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.06, 'e': 0.020733593909536035}",20,14,12.80059303276121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.06, 'e': 0.020609564805478094}",30,11,36.89508421389948,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.06, 'e': 0.02048627764797898}",25,11,24.713583625355888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.06, 'e': 0.02036372799868771}",30,16,22.59273550569573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.06, 'e': 0.02024191144580368}",25,8,29.748532877134895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.06, 'e': 0.020120823603917835}",20,0,22.07759900343317,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
652,False,"{'a': 0.06, 'e': 0.020000460113854777}",20,5,27.078275990775847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.06, 'e': 0.019880816642515866}",30,12,32.8719890472144,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.06, 'e': 0.01976188888272323}",20,8,22.58650803037822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.06, 'e': 0.019643672553064647}",20,9,18.865803537654575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.06, 'e': 0.019526163397739493}",25,12,21.597187379879166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.06, 'e': 0.019409357186405483}",35,25,19.824936054549894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.06, 'e': 0.01929324971402641}",25,9,27.327028730192247,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.06, 'e': 0.019177836800720705}",30,12,19.470727696860816,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.06, 'e': 0.019063114291611036}",25,1,35.88173503190832,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.06, 'e': 0.01894907805667468}",20,13,10.063418258111408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.06, 'e': 0.01883572399059488}",25,7,31.1237912841789,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.06, 'e': 0.01872304801261299}",20,9,11.134696358547075,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.06, 'e': 0.01861104606638165}",25,18,12.480702465332765,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.06, 'e': 0.018499714119818697}",20,15,8.84786446211889,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.06, 'e': 0.018389048164962025}",20,11,20.426279296767973,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.06, 'e': 0.01827904421782531}",30,11,30.8478084449377,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.06, 'e': 0.018169698318254584}",20,1,28.223713238753415,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.06, 'e': 0.01806100652978563}",20,12,14.283917296080308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.06, 'e': 0.017952964939502356}",20,12,15.876159753361204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.06, 'e': 0.017845569657895823}",20,7,-17.507116647630625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
672,False,"{'a': 0.06, 'e': 0.017738816818724284}",25,8,20.840562053997775,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.06, 'e': 0.01763270257887403}",20,16,9.1501786603442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.06, 'e': 0.01752722311822095}",20,12,11.70973979406527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.06, 'e': 0.01742237463949305}",25,15,15.37033905294721,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.06, 'e': 0.017318153368133807}",20,16,6.937656363172116,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.06, 'e': 0.017214555552166166}",20,13,12.423020659779917,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.06, 'e': 0.01711157746205759}",25,16,15.76028346820036,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.06, 'e': 0.0170092153905857}",20,10,18.016585355783437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.06, 'e': 0.016907465652704855}",25,11,24.39931020437249,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.06, 'e': 0.01680632458541353}",30,7,-4.9184865816603285,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
682,False,"{'a': 0.06, 'e': 0.016705788547622367}",20,0,34.57416021703181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.06, 'e': 0.01660585392002313}",20,8,20.18044961120154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.06, 'e': 0.016506517104958464}",30,19,20.21288514865327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.06, 'e': 0.01640777452629228}",20,4,24.39353184774993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
